Date,Open,High,Low,Close,Volume,Dividends,Daily Return
2020-09-30,10.0,11.40999984741211,9.109999656677246,9.5,338584400,0.0,0.0
2020-10-01,9.6899995803833,10.100000381469728,9.229999542236328,9.460000038146973,124297600,0.0,-0.4210522300318708
2020-10-02,9.0600004196167,9.279999732971191,8.9399995803833,9.199999809265137,55018300,0.0,-2.7484167847082297
2020-10-05,9.43000030517578,9.489999771118164,8.920000076293945,9.029999732971191,36316900,0.0,-1.847826954547782
2020-10-06,9.039999961853027,10.18000030517578,8.899999618530273,9.899999618530272,90864000,0.0,9.634550512581486
2020-10-07,10.039999961853027,10.489999771118164,9.989999771118164,10.0,54672400,0.0,1.01010490225224
2020-10-08,10.289999961853027,10.399999618530272,9.989999771118164,10.0,34989200,0.0,0.0
2020-10-09,10.130000114440918,10.1899995803833,9.890000343322754,9.949999809265137,19653500,0.0,-0.500001907348635
2020-10-12,10.039999961853027,10.050000190734863,9.65999984741211,9.890000343322754,20623600,0.0,-0.60300971952294
2020-10-13,9.880000114440918,9.880000114440918,9.40999984741211,9.470000267028809,21847200,0.0,-4.246714476380264
2020-10-14,9.600000381469728,9.65999984741211,9.289999961853027,9.34000015258789,13652600,0.0,-1.3727572415550229
2020-10-15,9.270000457763672,9.90999984741211,9.18000030517578,9.90999984741211,12924100,0.0,6.102780358802096
2020-10-16,9.9399995803833,9.949999809265137,9.65999984741211,9.710000038146973,11142500,0.0,-2.0181615776448725
2020-10-19,9.789999961853027,9.81999969482422,9.529999732971191,9.56999969482422,9126400,0.0,-1.4418160944669856
2020-10-20,9.600000381469728,9.65999984741211,9.270000457763672,9.270000457763672,11138200,0.0,-3.134788366010055
2020-10-21,9.300000190734863,9.479999542236328,9.199999809265137,9.199999809265137,9190000,0.0,-0.7551310144748635
2020-10-22,9.369999885559082,9.75,9.220000267028809,9.68000030517578,17928600,0.0,5.217396802848251
2020-10-23,9.710000038146973,9.829999923706056,9.470000267028809,9.489999771118164,12618000,0.0,-1.9628153725989692
2020-10-26,9.720000267028809,9.970000267028809,9.600000381469728,9.949999809265137,23767300,0.0,4.847208105809808
2020-10-27,10.0,11.039999961853027,9.920000076293944,10.949999809265137,53695900,0.0,10.050251448938033
2020-10-28,10.65999984741211,10.984999656677246,10.100000381469728,10.850000381469728,30941700,0.0,-0.9132367994271308
2020-10-29,10.899999618530272,11.100000381469728,10.5600004196167,10.75,20515700,0.0,-0.9216624696208542
2020-10-30,10.609999656677246,10.68000030517578,9.850000381469728,10.130000114440918,19705500,0.0,-5.7674407958984375
2020-11-02,10.229999542236328,10.56999969482422,10.229999542236328,10.539999961853027,11677800,0.0,4.047382455876081
2020-11-03,10.56999969482422,10.9399995803833,10.4399995803833,10.5,21652800,0.0,-0.3795062808140126
2020-11-04,10.81999969482422,10.920000076293944,10.550000190734863,10.720000267028809,15783400,0.0,2.095240638369611
2020-11-05,10.899999618530272,12.130000114440918,10.850000381469728,11.880000114440918,48560400,0.0,10.820893829451547
2020-11-06,12.220000267028809,14.960000038146973,12.050000190734863,13.829999923706056,89977600,0.0,16.414139650510485
2020-11-09,14.960000038146973,15.899999618530272,14.109999656677246,14.670000076293944,60099000,0.0,6.07375384831379
2020-11-10,14.989999771118164,15.010000228881836,13.18000030517578,14.0,38078700,0.0,-4.567144327263062
2020-11-11,14.56999969482422,15.970000267028809,14.399999618530272,15.960000038146973,47027900,0.0,14.000000272478385
2020-11-12,16.65999984741211,17.059999465942383,14.40999984741211,14.579999923706056,97904000,0.0,-8.646617237734933
2020-11-13,14.489999771118164,16.0,14.489999771118164,15.800000190734863,76354800,0.0,8.367628761404688
2020-11-16,15.960000038146973,16.100000381469727,15.010000228881836,15.93000030517578,65326000,0.0,0.8227855245036553
2020-11-17,16.290000915527344,18.75,16.18000030517578,17.850000381469727,116618500,0.0,12.052730944833211
2020-11-18,18.280000686645508,19.25,17.540000915527344,17.899999618530273,89957900,0.0,0.280107764661186
2020-11-19,18.5,18.979999542236328,17.959999084472656,18.979999542236328,56225400,0.0,6.0335192554307415
2020-11-20,19.030000686645508,19.65999984741211,18.0,18.149999618530277,72104000,0.0,-4.373023939537246
2020-11-23,18.6299991607666,21.450000762939453,18.56999969482422,21.040000915527344,84716300,0.0,15.92287249442428
2020-11-24,22.350000381469727,24.270000457763672,20.6299991607666,23.81999969482422,115468800,0.0,13.21292137989052
2020-11-25,23.959999084472656,29.75,23.690000534057617,29.049999237060547,202563700,0.0,21.956337570284436
2020-11-27,31.190000534057617,33.5,26.1200008392334,27.65999984741211,207834000,0.0,-4.784851725142714
2020-11-30,28.239999771118164,30.149999618530277,24.11000061035156,27.11000061035156,137243000,0.0,-1.988428199908343
2020-12-01,28.09000015258789,28.13999938964844,24.450000762939453,25.670000076293945,84050000,0.0,-5.311694952554791
2020-12-02,22.239999771118164,23.399999618530277,21.149999618530277,22.51000022888184,149062100,0.0,-12.310088967745449
2020-12-03,23.549999237060547,25.6200008392334,23.5,24.030000686645508,85634300,0.0,6.7525563851990045
2020-12-04,24.8799991607666,25.239999771118164,23.51000022888184,23.850000381469727,56044100,0.0,-0.7490649189861087
2020-12-07,24.440000534057617,29.0,24.440000534057617,28.940000534057617,118463700,0.0,21.341719375998714
2020-12-08,30.6299991607666,31.239999771118164,27.25,28.59000015258789,124754300,0.0,-1.2094000518688142
2020-12-09,28.68000030517578,28.850000381469727,25.32999992370605,26.6299991607666,79634700,0.0,-6.855547328998091
2020-12-10,25.541000366210938,28.040000915527344,25.149999618530277,27.040000915527344,57774800,0.0,1.5396236112721562
2020-12-11,27.149999618530277,28.270000457763672,26.059999465942383,27.200000762939453,52764400,0.0,0.5917153919925866
2020-12-14,28.26000022888184,28.26000022888184,26.729999542236328,27.239999771118164,44734500,0.0,0.1470551730028191
2020-12-15,26.81999969482422,27.100000381469727,25.520000457763672,26.43000030517578,49273200,0.0,-2.973566346359535
2020-12-16,25.709999084472656,26.15999984741211,25.11000061035156,25.920000076293945,44013400,0.0,-1.9296262693646813
2020-12-17,26.520000457763672,27.450000762939453,26.049999237060547,27.229999542236328,53829800,0.0,5.054010270395359
2020-12-18,26.270000457763672,26.850000381469727,25.799999237060547,25.96999931335449,71042900,0.0,-4.627250275665462
2020-12-21,26.190000534057617,28.700000762939453,25.399999618530277,28.51000022888184,76729100,0.0,9.780519763900042
2020-12-22,29.030000686645508,29.420000076293945,26.81999969482422,28.040000915527344,66033100,0.0,-1.648541948724236
2020-12-23,28.950000762939453,29.38999938964844,28.049999237060547,28.690000534057617,58772200,0.0,2.31811553961232
2020-12-24,28.79800033569336,29.15999984741211,27.520000457763672,27.75,26306800,0.0,-3.276404728336457
2020-12-28,28.38999938964844,28.59000015258789,25.399999618530277,25.6299991607666,55878700,0.0,-7.639642663904134
2020-12-29,25.75,26.18199920654297,24.34000015258789,24.65999984741211,47302400,0.0,-3.784624834632566
2020-12-30,24.96999931335449,25.90999984741211,24.6299991607666,25.100000381469727,34586700,0.0,1.784268194566896
2020-12-31,24.6299991607666,24.71999931335449,23.520000457763672,23.549999237060547,39922500,0.0,-6.175303270327759
2021-01-04,23.90999984741211,24.5,22.5,23.3700008392334,44970400,0.0,-0.7643244316708375
2021-01-05,23.18000030517578,24.670000076293945,22.88999938964844,24.600000381469727,29050400,0.0,5.263155746966919
2021-01-06,24.1200008392334,24.459999084472656,23.25,23.540000915527344,32732900,0.0,-4.308940851646659
2021-01-07,24.020000457763672,25.190000534057617,23.670000076293945,25.0,32240000,0.0,6.202204875487571
2021-01-08,25.700000762939453,26.440000534057617,24.700000762939453,25.200000762939453,41313800,0.0,0.8000030517578027
2021-01-11,24.61000061035156,26.600000381469727,24.309999465942383,25.93000030517578,32609000,0.0,2.8968234926004754
2021-01-12,26.34000015258789,26.420000076293945,25.51000022888184,26.18000030517578,26887200,0.0,0.9641341961345696
2021-01-13,25.709999084472656,27.43000030517578,25.1299991607666,25.5,51216600,0.0,-2.5974037328080013
2021-01-14,25.450000762939453,25.6200008392334,24.3700008392334,24.920000076293945,32908000,0.0,-2.274509504729627
2021-01-15,26.26000022888184,28.0,25.459999084472656,25.63999938964844,92285500,0.0,2.889242821629922
2021-01-19,26.809999465942383,27.540000915527344,26.0,26.6200008392334,48675800,0.0,3.822158630708139
2021-01-20,27.290000915527344,27.299999237060547,25.700000762939453,26.34000015258789,37459000,0.0,-1.0518432675360123
2021-01-21,26.420000076293945,26.68000030517578,25.299999237060547,25.979999542236328,29891400,0.0,-1.3667449060974723
2021-01-22,25.850000381469727,32.650001525878906,25.81999969482422,32.58000183105469,156844700,0.0,25.40416630142188
2021-01-25,34.459999084472656,39.58000183105469,29.559999465942383,36.22999954223633,191345300,0.0,11.203184487554353
2021-01-26,35.13999938964844,36.869998931884766,34.31999969482422,35.369998931884766,65870000,0.0,-2.373725148268324
2021-01-27,32.970001220703125,45.0,32.25,39.0,170758800,0.0,10.262938020173127
2021-01-28,39.540000915527344,42.0,33.099998474121094,35.65999984741211,85250700,0.0,-8.564102955353569
2021-01-29,36.61000061035156,38.0099983215332,34.65999984741211,35.18000030517578,42030900,0.0,-1.3460447119748475
2021-02-01,35.33000183105469,35.619998931884766,32.58000183105469,33.959999084472656,43460900,0.0,-3.467882916770848
2021-02-02,34.099998474121094,34.20000076293945,30.5,31.020000457763672,69647900,0.0,-8.657240005796185
2021-02-03,32.38999938964844,32.95000076293945,31.3799991607666,31.76000022888184,35312000,0.0,2.38555693165039
2021-02-04,32.58000183105469,33.18000030517578,31.049999237060547,32.04999923706055,31565000,0.0,0.9130951073325068
2021-02-05,32.61000061035156,35.20000076293945,31.75,34.04999923706055,62375300,0.0,6.240249758531435
2021-02-08,37.220001220703125,39.220001220703125,35.88999938964844,36.04999923706055,72376000,0.0,5.873715256425527
2021-02-09,36.900001525878906,38.255001068115234,36.130001068115234,38.16999816894531,44243200,0.0,5.880718382111194
2021-02-10,38.150001525878906,38.2400016784668,35.0,35.70000076293945,45177200,0.0,-6.471044077794641
2021-02-11,35.790000915527344,35.97999954223633,32.61000061035156,33.11000061035156,52094900,0.0,-7.254902233157923
2021-02-12,33.36000061035156,33.650001525878906,31.34000015258789,31.90999984741211,60925600,0.0,-3.624284931496746
2021-02-16,30.020000457763672,30.440000534057617,27.299999237060547,27.84000015258789,180294300,0.0,-12.754621480057116
